customerkey,FirstName,LastName,MiddleName,AddressLine1,AddressLine2,City,StateProvinceCode,StateProvinceName,EnglishCountryRegionName,CountryRegionCode,PostalCode,Phone,maritalstatus,EmailAddress,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,HouseOwnerFlag,NumberCarsOwned,CommuteDistance,Region,Age,BikeBuyer,ClothingBuyer,AccessoryBuyer,ComponentBuyer
25981,Isaiah,Howard,NULL,2904 El Pueblo Pl.,NULL,Sooke,BC,British Columbia,Canada,CA,V0,916-555-0156,Married,isaiah10@adventure-works.com,Male,70000,4,2,Bachelors,Professional,1,4,2-5 Miles,North America,46,1,0,1,0
25982,Rebecca,Phillips,NULL,6374 St. Germain Lane,NULL,Yakima,WA,Washington,United States,US,98901,994-555-0167,Single,rebecca8@adventure-works.com,Female,70000,0,0,Bachelors,Professional,0,1,0-1 Miles,North America,47,1,0,1,0
25983,Jack,Alexander,J,5619 Gathering Court,NULL,Oregon City,OR,Oregon,United States,US,97045,204-555-0126,Married,jack19@adventure-works.com,Male,70000,0,0,Bachelors,Professional,0,1,0-1 Miles,North America,46,0,0,1,0
25984,Isabella,Wright,D,6288 Relief Valley Ct.,NULL,Lemon Grove,CA,California,United States,US,91945,933-555-0122,Single,isabella51@adventure-works.com,Female,60000,3,2,Graduate Degree,Professional,1,0,2-5 Miles,North America,46,1,0,1,0
25985,Justin,Harris,L,9260 Brown St.,NULL,Novato,CA,California,United States,US,94947,544-555-0177,Married,justin41@adventure-works.com,Male,60000,3,2,Graduate Degree,Professional,0,0,0-1 Miles,North America,46,1,0,1,0
25986,Isabel,Bryant,L,1567 Midway Ct,NULL,Sedro Woolley,WA,Washington,United States,US,98284,321-555-0166,Married,isabel17@adventure-works.com,Female,60000,3,2,Graduate Degree,Professional,0,0,0-1 Miles,North America,47,1,0,1,0
25987,Hunter,Kumar,NULL,222 Hunter Drive,NULL,Bellflower,CA,California,United States,US,90706,475-555-0151,Married,hunter23@adventure-works.com,Male,40000,3,2,High School,Skilled Manual,1,2,0-1 Miles,North America,36,1,1,0,0
25988,Victor,Mu±oz,M,6432 Vista Way,NULL,Beaverton,OR,Oregon,United States,US,97005,946-555-0113,Single,victor9@adventure-works.com,Male,40000,4,3,High School,Skilled Manual,1,2,2-5 Miles,North America,42,0,0,1,0
25989,Jeremy,Price,NULL,2225 Stillwater Court,NULL,Sooke,BC,British Columbia,Canada,CA,V0,836-555-0162,Married,jeremy21@adventure-works.com,Male,70000,1,0,Bachelors,Professional,1,1,2-5 Miles,North America,42,1,1,1,0
25990,Jenna,Parker,A,8311 Roland Drive,NULL,Portland,OR,Oregon,United States,US,97205,276-555-0163,Single,jenna7@adventure-works.com,Female,70000,1,0,Bachelors,Professional,0,1,0-1 Miles,North America,47,1,1,0,0
25991,Arianna,Hayes,NULL,5150 82nd Ave,NULL,Langley,BC,British Columbia,Canada,CA,V3A 4R2,582-555-0144,Married,arianna20@adventure-works.com,Female,70000,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,North America,42,1,1,1,0
25992,Stephanie,Flores,NULL,1807 Trafalgar Circle,NULL,Victoria,BC,British Columbia,Canada,CA,V8V,583-555-0119,Married,stephanie39@adventure-works.com,Female,70000,1,0,Partial College,Skilled Manual,1,1,0-1 Miles,North America,47,1,0,0,0
25993,Heidi,Chandra,H,8678 Hartnell Court,NULL,Bellingham,WA,Washington,United States,US,98225,489-555-0157,Single,heidi4@adventure-works.com,Female,40000,4,3,High School,Skilled Manual,1,3,10+ Miles,North America,37,1,1,1,0
25994,Richard,Garcia,NULL,6337 Hill Dr,NULL,W. Linn,OR,Oregon,United States,US,97068,154-555-0197,Single,richard10@adventure-works.com,Male,40000,4,2,High School,Skilled Manual,1,2,2-5 Miles,North America,32,1,0,1,0
25995,Jack,Phillips,R,8656 Roskelley Dr.,NULL,Royal Oak,BC,British Columbia,Canada,CA,V8X,362-555-0167,Married,jack41@adventure-works.com,Male,40000,4,2,High School,Skilled Manual,1,2,0-1 Miles,North America,49,1,0,0,0
25996,Faith,Murphy,NULL,3818 Landing Drive,NULL,West Covina,CA,California,United States,US,91791,753-555-0119,Married,faith32@adventure-works.com,Female,60000,1,0,Partial College,Skilled Manual,1,1,0-1 Miles,North America,48,1,0,1,0
25997,Katherine,Wright,NULL,5180 Northridge Drive,NULL,Mill Valley,CA,California,United States,US,94941,446-555-0171,Married,katherine68@adventure-works.com,Female,60000,1,0,Partial College,Skilled Manual,1,1,0-1 Miles,North America,48,1,1,0,0
25998,Richard,Rivera,L,3729 Via Del Verdes,NULL,Redmond,WA,Washington,United States,US,98052,154-555-0152,Married,richard89@adventure-works.com,Male,60000,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,North America,49,1,0,1,0
25999,Joshua,Thompson,F,9903 East Leland,NULL,Westminster,BC,British Columbia,Canada,CA,V3L 1H4,923-555-0117,Married,joshua17@adventure-works.com,Male,40000,4,2,High School,Skilled Manual,1,2,2-5 Miles,North America,49,1,0,0,0
26000,Connor,Lopez,NULL,9073 Mayda Way,NULL,Santa Monica,CA,California,United States,US,90401,666-555-0112,Single,connor40@adventure-works.com,Male,40000,0,0,Bachelors,Professional,0,1,0-1 Miles,North America,44,0,0,1,0
26001,Nicholas,Lee,G,162 Frisbie Court,NULL,Corvallis,OR,Oregon,United States,US,97330,526-555-0133,Single,nicholas2@adventure-works.com,Male,50000,0,0,Partial College,Skilled Manual,0,1,2-5 Miles,North America,43,1,1,1,0
26002,Samuel,Walker,J,5509 Mt. Wilson Way,NULL,Salem,OR,Oregon,United States,US,97301,487-555-0168,Single,samuel72@adventure-works.com,Male,50000,0,0,Partial College,Skilled Manual,0,1,0-1 Miles,North America,42,1,1,1,0
26003,Denise,Subram,NULL,3974 Central Ave.,NULL,Chula Vista,CA,California,United States,US,91910,564-555-0159,Single,denise14@adventure-works.com,Female,60000,0,0,Graduate Degree,Professional,0,1,2-5 Miles,North America,42,1,1,1,0
26004,Arthur,Washington,NULL,8481 Cloverleaf Circle,NULL,Oakland,CA,California,United States,US,94611,383-555-0171,Married,arthur45@adventure-works.com,Female,60000,1,0,Partial College,Skilled Manual,1,1,0-1 Miles,North America,49,1,1,1,0
26005,Elizabeth,Clark,J,2293 Tono Lane,NULL,Portland,OR,Oregon,United States,US,97205,561-555-0152,Married,elizabeth23@adventure-works.com,Female,60000,1,0,Partial College,Skilled Manual,1,1,0-1 Miles,North America,49,1,1,0,0
26006,Garrett,Peterson,NULL,4234 Coggins Dr.,NULL,Ballard,WA,Washington,United States,US,98107,422-555-0170,Married,garrett10@adventure-works.com,Male,60000,4,3,Bachelors,Professional,1,0,2-5 Miles,North America,50,0,0,1,0
26007,Jesse,Morgan,NULL,8905 Candlestick Dr.,NULL,Novato,CA,California,United States,US,94947,810-555-0148,Married,jesse13@adventure-works.com,Male,60000,4,3,Bachelors,Professional,0,0,0-1 Miles,North America,45,0,0,1,0
26008,Jennifer,Gonzales,NULL,9494 Buena Vista,NULL,Downey,CA,California,United States,US,90241,101-555-0135,Married,jennifer90@adventure-works.com,Female,70000,5,5,Graduate Degree,Professional,1,3,10+ Miles,North America,45,0,1,1,0
26009,Luis,Foster,R,9836 Hanson Lane,NULL,Downey,CA,California,United States,US,90241,239-555-0151,Married,luis15@adventure-works.com,Male,70000,5,5,Graduate Degree,Professional,1,3,10+ Miles,North America,50,0,0,1,0
26010,Morgan,Campbell,W,6125 Clay Way,NULL,Bremerton,WA,Washington,United States,US,98312,894-555-0140,Married,morgan5@adventure-works.com,Female,70000,5,5,Graduate Degree,Professional,1,3,10+ Miles,North America,50,0,0,1,0
26011,Daisuke,Yanagishima,NULL,5766 Newcastle Road,NULL,Burlingame,CA,California,United States,US,94010,126-555-0120,Single,daisuke0@adventure-works.com,Female,80000,2,0,Graduate Degree,Professional,0,0,0-1 Miles,North America,45,1,1,0,0
26012,Mark,Bebbington,E,48 Lacanda Ct.,NULL,National City,CA,California,United States,US,91950,113-555-0157,Married,mark8@adventure-works.com,Male,80000,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,North America,46,1,0,1,0
26013,Victoria,Taylor,NULL,2584 Bentley St.,NULL,Newton,BC,British Columbia,Canada,CA,V2L3W8,641-555-0173,Single,victoria10@adventure-works.com,Female,60000,1,0,Bachelors,Professional,1,1,2-5 Miles,North America,46,1,0,0,0
26014,Olivia,Torres,NULL,5754 Glenhaven Ave,NULL,Palo Alto,CA,California,United States,US,94303,176-555-0185,Single,olivia39@adventure-works.com,Female,60000,1,0,Bachelors,Professional,0,1,0-1 Miles,North America,51,1,1,1,0
26015,Gabriel,Chow,NULL,8042 StandingView Dr.,NULL,La Jolla,CA,California,United States,US,92806,865-555-0127,Married,gabriel22@adventure-works.com,Male,60000,1,0,Bachelors,Professional,1,1,2-5 Miles,North America,51,1,0,0,0
26016,Fernando,King,NULL,942 Brook Street,NULL,Berkeley,CA,California,United States,US,94704,507-555-0114,Single,fernando25@adventure-works.com,Male,60000,1,0,Bachelors,Professional,0,1,0-1 Miles,North America,51,1,1,1,0
26017,Derrick,Alonso,W,7970 Jewett Ave.,NULL,Burbank,CA,California,United States,US,91502,652-555-0173,Married,derrick8@adventure-works.com,Male,70000,5,4,Graduate Degree,Professional,0,2,0-1 Miles,North America,51,0,1,1,0
26018,Zachary,Thompson,R,166 Birchbark Place,NULL,Lynnwood,WA,Washington,United States,US,98036,921-555-0183,Married,zachary46@adventure-works.com,Male,80000,5,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,51,1,1,1,0
26039,Robert,Garcia,J,8401 Carson Street,NULL,W. Linn,OR,Oregon,United States,US,97068,550-555-0153,Married,robert75@adventure-works.com,Male,60000,2,0,High School,Professional,1,2,5-10 Miles,North America,47,0,0,1,0
26040,Ana,Butler,NULL,6144 Rising Dawn Way,NULL,Langley,BC,British Columbia,Canada,CA,V3A 4R2,912-555-0166,Married,ana13@adventure-works.com,Female,70000,2,1,Partial College,Professional,1,0,5-10 Miles,North America,52,1,0,1,0
26041,Gloria,Torres,G,692 Honey Trail Lane,NULL,Bellingham,WA,Washington,United States,US,98225,435-555-0171,Married,gloria12@adventure-works.com,Female,70000,3,2,Partial College,Professional,1,0,0-1 Miles,North America,52,1,0,1,0
26042,Devin,Griffin,NULL,7053 Santa Maria Ct.,NULL,Long Beach,CA,California,United States,US,90802,497-555-0116,Married,devin58@adventure-works.com,Male,90000,2,0,Partial College,Professional,0,1,2-5 Miles,North America,52,1,0,0,0
26043,Jodi,Becker,NULL,9183 J Ave,NULL,Bremerton,WA,Washington,United States,US,98312,141-555-0181,Married,jodi21@adventure-works.com,Female,80000,2,0,Partial High School,Skilled Manual,1,2,5-10 Miles,North America,48,0,0,1,0
26044,Gavin,Hughes,NULL,1597 Apple Dr.,NULL,San Gabriel,CA,California,United States,US,91776,774-555-0177,Single,gavin11@adventure-works.com,Male,80000,2,0,Partial High School,Skilled Manual,0,2,1-2 Miles,North America,43,0,0,1,0
26045,Samuel,Jenkins,NULL,7532 Erie Dr,NULL,Milwaukie,OR,Oregon,United States,US,97222,810-555-0121,Single,samuel5@adventure-works.com,Male,80000,2,0,Partial High School,Skilled Manual,0,2,1-2 Miles,North America,42,0,0,1,0
26046,Kara,Kumar,NULL,2489 Dianda Drive,NULL,Bellflower,CA,California,United States,US,90706,386-555-0121,Single,kara8@adventure-works.com,Female,80000,2,0,Partial High School,Skilled Manual,1,2,5-10 Miles,North America,48,0,1,1,0
26047,Ashley,Hall,A,3535 Hillview Dr.,NULL,Issaquah,WA,Washington,United States,US,98027,114-555-0173,Married,ashley25@adventure-works.com,Female,80000,2,0,Partial High School,Skilled Manual,1,2,5-10 Miles,North America,54,0,0,1,0
26048,Brad,Oliver,K,3426 Fernwood Drive,NULL,Concord,CA,California,United States,US,94519,872-555-0178,Married,brad12@adventure-works.com,Male,60000,2,0,High School,Professional,1,2,5-10 Miles,North America,54,0,0,1,0
26049,Christopher,White,R,5165 Oakmead,NULL,Cliffside,BC,British Columbia,Canada,CA,V8Y 1L1,743-555-0158,Married,christopher13@adventure-works.com,Male,60000,2,0,High School,Professional,0,2,1-2 Miles,North America,42,1,0,0,0
26050,Clarence,Ye,P,8523 Magic Dr,NULL,Bremerton,WA,Washington,United States,US,98312,832-555-0169,Single,clarence5@adventure-works.com,Male,60000,2,0,High School,Professional,0,2,1-2 Miles,North America,53,1,0,1,0
26051,Joshua,Williams,NULL,5988 Red Leaf,NULL,Oak Bay,BC,British Columbia,Canada,CA,V8P,477-555-0116,Married,joshua4@adventure-works.com,Male,40000,3,0,Partial College,Professional,1,2,5-10 Miles,North America,77,0,0,1,0
26052,Carolyn,Subram,NULL,2868 Central Avenue,NULL,Burien,WA,Washington,United States,US,98168,418-555-0156,Married,carolyn12@adventure-works.com,Female,90000,5,5,Partial College,Professional,1,3,2-5 Miles,North America,44,0,0,1,0
26053,Austin,Anderson,E,7259 Birchwood,NULL,Edmonds,WA,Washington,United States,US,98020,939-555-0191,Married,austin47@adventure-works.com,Male,100000,3,1,Bachelors,Management,1,3,2-5 Miles,North America,39,0,0,1,0
26054,Dylan,Lee,A,4785 Stillman Court,NULL,Marysville,WA,Washington,United States,US,98270,390-555-0134,Single,dylan52@adventure-works.com,Male,100000,4,1,Bachelors,Management,0,4,0-1 Miles,North America,39,0,0,1,0
26055,Ethan,Foster,NULL,6642 Sandview Dr,NULL,Yakima,WA,Washington,United States,US,98901,411-555-0125,Single,ethan12@adventure-works.com,Male,100000,4,1,Partial College,Professional,1,4,2-5 Miles,North America,39,1,0,0,0
26056,Karen,Zeng,T,9975 Haynes Court,NULL,Bellflower,CA,California,United States,US,90706,671-555-0179,Single,karen31@adventure-works.com,Female,100000,4,1,Partial College,Professional,1,4,2-5 Miles,North America,44,1,1,0,0
26057,Barry,Subram,E,7393 Jacaranda Dr.,NULL,Burbank,CA,California,United States,US,91502,910-555-0118,Single,barry14@adventure-works.com,Male,110000,2,2,Bachelors,Management,1,3,2-5 Miles,North America,45,1,1,1,0
26058,Faith,Stewart,NULL,3512 View Dr.,NULL,Downey,CA,California,United States,US,90241,710-555-0158,Single,faith38@adventure-works.com,Female,120000,3,2,Bachelors,Management,1,4,2-5 Miles,North America,33,1,1,0,0
26059,Andrew,Anderson,NULL,4777 Rockne Drive,NULL,Palo Alto,CA,California,United States,US,94303,442-555-0139,Married,andrew19@adventure-works.com,Male,130000,1,1,Graduate Degree,Management,1,4,0-1 Miles,North America,44,0,1,1,0
26060,Kyle,Edwards,D,744 Ohara Avenue,NULL,San Gabriel,CA,California,United States,US,91776,230-555-0157,Married,kyle31@adventure-works.com,Male,130000,1,2,Graduate Degree,Management,1,1,0-1 Miles,North America,38,1,0,1,0
26061,Connor,Butler,NULL,7669 Springfield Drive,NULL,Woodland Hills,CA,California,United States,US,91364,399-555-0199,Single,connor9@adventure-works.com,Male,170000,0,0,Graduate Degree,Management,0,3,1-2 Miles,North America,44,1,1,0,0
26062,Chad,Raji,NULL,6992 Ponderosa Drive,NULL,Ballard,WA,Washington,United States,US,98107,745-555-0141,Married,chad21@adventure-works.com,Male,80000,4,3,Partial College,Professional,1,2,2-5 Miles,North America,45,0,1,1,0
26063,Wesley,Lu,P,2253 Firestone Dr.,NULL,Bellingham,WA,Washington,United States,US,98225,161-555-0142,Married,wesley11@adventure-works.com,Male,80000,4,3,Partial College,Professional,1,2,0-1 Miles,North America,45,0,0,1,0
26064,Logan,Scott,NULL,3534 Park Highlands Blvd.,NULL,Spokane,WA,Washington,United States,US,99202,265-555-0163,Married,logan40@adventure-works.com,Male,100000,5,2,Partial College,Professional,1,1,2-5 Miles,North America,45,0,1,1,0
26065,Chloe,Powell,J,1893 Argyll Ave.,NULL,Berkeley,CA,California,United States,US,94704,751-555-0166,Single,chloe75@adventure-works.com,Female,110000,3,2,Bachelors,Management,0,4,1-2 Miles,North America,40,0,1,1,0
26066,Elizabeth,Martinez,NULL,7339 Eureka Lane,NULL,Berkeley,CA,California,United States,US,94704,912-555-0186,Married,elizabeth21@adventure-works.com,Female,70000,3,2,Partial College,Professional,0,0,0-1 Miles,North America,53,1,1,1,0
26067,Erin,Morgan,NULL,8595 Mariposa Ct,NULL,Lemon Grove,CA,California,United States,US,91945,123-555-0118,Married,erin17@adventure-works.com,Female,70000,3,2,Partial College,Professional,0,1,0-1 Miles,North America,54,0,0,1,0
26068,Dylan,Patterson,NULL,3190 Glenhaven Ave,NULL,Olympia,WA,Washington,United States,US,98501,331-555-0163,Married,dylan9@adventure-works.com,Male,70000,4,3,Partial College,Professional,1,0,5-10 Miles,North America,47,0,0,1,0
26069,Jessica,Foster,NULL,428 Delaware Court,NULL,Langley,BC,British Columbia,Canada,CA,V3A 4R2,513-555-0119,Married,jessica40@adventure-works.com,Female,70000,4,3,Partial College,Professional,1,0,0-1 Miles,North America,42,0,1,1,0
26070,Elijah,Patterson,A,5437 Spring Hill Road,NULL,Bellflower,CA,California,United States,US,90706,114-555-0158,Single,elijah14@adventure-works.com,Male,90000,2,1,Partial College,Professional,1,0,5-10 Miles,North America,53,1,1,0,0
26071,Brittany,Henderson,W,7904 Eagle Peak Avenue,NULL,Concord,CA,California,United States,US,94519,503-555-0185,Single,brittany4@adventure-works.com,Female,80000,2,0,Partial High School,Skilled Manual,0,2,1-2 Miles,North America,54,0,1,1,0
26072,Kelli,Zhang,W,200 Mitchelleanjen Ln.,NULL,Beverly Hills,CA,California,United States,US,90210,182-555-0118,Single,kelli0@adventure-works.com,Female,80000,2,0,Partial High School,Skilled Manual,1,2,5-10 Miles,North America,54,0,0,1,0
26073,Julia,Adams,N,6205 Lorie Lane,NULL,Shawnee,BC,British Columbia,Canada,CA,V8Z 4N5,681-555-0110,Single,julia12@adventure-works.com,Female,50000,2,0,Graduate Degree,Management,0,2,1-2 Miles,North America,76,0,0,1,0
26074,Isaac,Reed,D,7594 Clearland Circle,NULL,Vancouver,BC,British Columbia,Canada,CA,V7L 4J4,482-555-0118,Married,isaac20@adventure-works.com,Male,80000,4,3,Partial College,Professional,1,2,2-5 Miles,North America,46,0,0,1,0
26075,Jessica,Walker,N,5872 Whiteaben Drive,NULL,Walla Walla,WA,Washington,United States,US,99362,409-555-0140,Single,jessica71@adventure-works.com,Female,90000,0,0,Partial College,Professional,1,2,2-5 Miles,North America,41,1,1,0,0
26076,Kelly,Ross,NULL,7114 South Royal Links,NULL,Langford,BC,British Columbia,Canada,CA,V9,110-555-0119,Married,kelly8@adventure-works.com,Female,80000,5,4,Partial College,Professional,1,2,5-10 Miles,North America,47,0,1,1,0
26077,Isaac,Collins,NULL,490 Alan Dr.,NULL,Sooke,BC,British Columbia,Canada,CA,V0,247-555-0137,Married,isaac25@adventure-works.com,Male,80000,5,4,Partial College,Professional,1,3,5-10 Miles,North America,47,0,0,1,0
26078,Alberto,Dominguez,R,3219 Sandra Circle,NULL,Bellingham,WA,Washington,United States,US,98225,985-555-0125,Married,alberto13@adventure-works.com,Male,90000,5,4,Partial College,Professional,1,3,1-2 Miles,North America,42,0,0,1,0
26079,Ryan,Robinson,NULL,5889 Kenwal Rd.,NULL,Bellingham,WA,Washington,United States,US,98225,145-555-0138,Married,ryan54@adventure-works.com,Male,90000,5,4,Partial College,Professional,1,4,5-10 Miles,North America,36,0,0,1,0
26080,Sydney,Roberts,NULL,8811 Medicine St.,# 44,Everett,WA,Washington,United States,US,98201,684-555-0148,Married,sydney47@adventure-works.com,Female,100000,1,2,Partial College,Professional,1,3,5-10 Miles,North America,47,0,0,1,0
26081,Edward,Green,C,6412 Clifford Court,NULL,Seattle,WA,Washington,United States,US,98104,629-555-0147,Single,edward7@adventure-works.com,Male,100000,1,2,Partial College,Professional,0,3,1-2 Miles,North America,47,0,0,1,0
26082,Christian,Johnson,S,4180 Frisbie Court,NULL,Lemon Grove,CA,California,United States,US,91945,930-555-0142,Single,christian31@adventure-works.com,Male,130000,1,2,Bachelors,Management,0,4,2-5 Miles,North America,42,1,1,0,0
26083,Alyssa,Smith,NULL,324 Mepham Dr.,NULL,San Gabriel,CA,California,United States,US,91776,751-555-0111,Single,alyssa0@adventure-works.com,Female,150000,1,1,Partial College,Professional,0,4,2-5 Miles,North America,48,1,0,1,0
26084,Luke,Jenkins,NULL,3309 Clay Way,NULL,Spring Valley,CA,California,United States,US,91977,307-555-0136,Married,luke25@adventure-works.com,Male,160000,1,2,Bachelors,Management,0,3,2-5 Miles,North America,47,1,1,0,0
26085,Ian,Powell,NULL,2602 Glenside Court,NULL,Newton,BC,British Columbia,Canada,CA,V2L3W8,121-555-0117,Married,ian49@adventure-works.com,Male,70000,5,4,Partial College,Professional,1,3,5-10 Miles,North America,48,0,1,1,0
